"","packet","WiFiArrivalTimes","LTEArrivalTimes","WiFiDelayPackets","LTEDelayPackets","WiFiSentTimes","LTESentTimes","InterArrivals","InterArrivalRevs","feedbackreceivedWiFi","feedbackreceivedLTE"
"1",1,0.057922912598,0.0279028920290002,0.057922912598,0.027640892029,0,0.000262000000000207,0,0,0.115845825196,0.0555437840580002
"2",2,0.0586397820739999,0.0292320475769999,0.048486782074,0.018837047577,0.0101529999999999,0.0103949999999999,0.0307368900449997,-0.0286908650210001,0.107126564148,0.0480690951539999
"3",3,0.0593489362949997,0.0308157946319997,0.039049936295,0.010293794632,0.0202989999999996,0.0205219999999997,0.0301168887179997,-0.0278239874420002,0.0983988725899997,0.0411095892639998
"4",4,0.0600150361939999,0.0375839073640002,0.029573036194,0.00693590736400001,0.0304419999999999,0.0306480000000002,0.0291992415620002,-0.0217650289309994,0.0895880723879999,0.0445198147280003
"5",5,0.0606769903259998,0.0475849297029998,0.020093990326,0.00681192970300004,0.0405829999999998,0.0407729999999997,0.0230930829619996,-0.0124301064910001,0.0807709806519998,0.0543968594059998
"6",6,0.0613439512479998,0.055957745239,0.010619951248,0.00506074523900002,0.0507239999999998,0.050897,0.013759021545,-0.00471924508699983,0.0719639024959998,0.061018490478
"7",7,0.0663729653779994,0.0656459160770002,0.00550396537800002,0.004624916077,0.0608689999999994,0.0610210000000002,0.0104152201389994,0.00430196482900042,0.0718769307559994,0.0702708321540002
"8",8,0.0743969473729998,0.0829260960539998,0.00338394737300002,0.011780096054,0.0710129999999998,0.0711459999999997,0.00875103129599958,0.0165531306760003,0.0777808947459998,0.0947061921079998
"9",9,0.0838210690309999,0.0888358487849999,0.00266606903100003,0.00755984878500004,0.0811549999999999,0.0812759999999999,0.000894972977000141,0.0144389014120002,0.0864871380619999,0.09639569757
"10",10,0.0938649795529995,0.0985999293819996,0.002564979553,0.00719792938200003,0.0912999999999995,0.0914019999999995,0.00502913076799955,0.0147788603509997,0.0964299591059995,0.105797858764
"11",11,0.104283783524,0.114664889862,0.002841783524,0.013137889862,0.101442,0.101527,0.00568385414200001,0.0207999103090005,0.107125567048,0.127802779724
"12",12,0.114446002777,0.116762952118,0.00286300277700002,0.00510795211800002,0.111583,0.111655,-0.000218887085000397,0.0124791685940003,0.117309005554,0.121870904236
"13",13,0.125656999405,0.125416955810999,0.00394899940500004,0.00363595581100001,0.121708,0.121780999999999,0.00889404728700011,0.0109709530339999,0.12960599881,0.129052911621999
"14",14,0.134466809035999,0.136666099411,0.00261480903600003,0.00476009941100003,0.131851999999999,0.131906,0.00904985322499996,0.0110091000059999,0.137081618071999,0.141426198822
"15",15,0.144280791397,0.154448819428,0.00228579139700002,0.012418819428,0.141995,0.14203,0.00761469198599979,0.0199820103920006,0.146566582794,0.166867638856
"16",16,0.154348047775,0.159244879439999,0.00222904777499999,0.00709087944000003,0.152119,0.152153999999999,-0.000100771653000209,0.0149640880429998,0.15657709555,0.16633575888
"17",17,0.164709108124,0.168408006241,0.00244910812400001,0.00613100624099999,0.16226,0.162277,0.00546422868400037,0.0140599584659997,0.167158216248,0.174539012482
"18",18,0.175356037933,0.179118939666999,0.002924037933,0.00671393966700001,0.172432,0.172404999999999,0.00694803169200015,0.0144098315429996,0.178280075866,0.185832879334
"19",19,0.198870869339,0.188411804504,0.016282869339,0.00584180450400001,0.182588,0.18257,0.0197519296720005,0.0130557665710004,0.215153738678,0.194253609008
"20",20,0.199884947342,0.199139817001,0.00714094734199999,0.00641281700099999,0.192744,0.192727,0.0114731428380001,0.000268947661999641,0.207025894684,0.205552634002
"21",21,0.207428833389,0.206402892288,0.00452883338900001,0.00351889228800001,0.2029,0.202884,0.008289016388,0.00651794494599983,0.211957666778,0.209921784576
"22",22,0.21597283226,0.227540067856,0.00291283226,0.014498067856,0.21306,0.213042,0.00956993997199951,0.0201112344670001,0.21888566452,0.242038135712
"23",23,0.22900086879,0.228711879517,0.00578386879000003,0.00551087951700002,0.223217,0.223201,0.00146080093400031,0.012739047257,0.23478473758,0.234222759034
"24",24,0.236031101776,0.240518974503,0.00265510177600003,0.00716097450300002,0.233376,0.233358,0.00731922225900028,0.0115181057129999,0.238686203552,0.247679949006
"25",25,0.246024977142,0.247464045731,0.00249297714200003,0.00394804573099999,0.243532,0.243516,0.00550600263900014,0.0114329439549998,0.248517954284,0.251412091462
"26",26,0.25656087059,0.25795373909,0.00287087059000002,0.00428373909000002,0.25369,0.25367,0.00909682485900015,0.0119287619479995,0.25943174118,0.26223747818
"27",27,0.266645981201,0.268720890564,0.00281198120100001,0.00485189056400004,0.263834,0.263869,0.0086922421110005,0.012160019974,0.269457962402,0.273572781128
"28",28,0.279217897034,0.282150842117,0.00524289703399999,0.00815184211700004,0.273975,0.273999,0.0104970064700003,0.0155048609159998,0.284460794068,0.290302684234
"29",29,0.286592068587999,0.288568008285999,0.00245506858800004,0.00441200828600002,0.284136999999999,0.284155999999999,0.00444122647099954,0.00935011125199936,0.289047137176,0.292980016571999
"30",30,0.29685611174,0.300688001099,0.00255711174000001,0.00637300109900002,0.294299,0.294315,0.00828810345400022,0.0140959325110007,0.29941322348,0.307061002198
"31",31,0.306846953155999,0.312179066071,0.00236995315600003,0.00772006607100001,0.304476999999999,0.304459,0.00615895205699935,0.0153229543309999,0.309216906311999,0.319899132142
"32",32,0.317703135406999,0.321591908569,0.00306613540700001,0.00697190856900004,0.314636999999999,0.31462,0.0055240693359998,0.0147449554130002,0.320769270813999,0.328563817138
"33",33,0.327247876495,0.328647844437,0.00245387649500001,0.003869844437,0.324794,0.324778,0.00565596792600009,0.0109447090300008,0.32970175299,0.332517688874
"34",34,0.339208844116,0.338910894379,0.004255844116,0.00397689437900001,0.334953,0.334934,0.0105609996789994,0.0116630178839998,0.343464688232,0.342887788758
"35",35,0.349277894821,0.348714822418,0.00418789482100001,0.00360782241800001,0.34509,0.345107,0.0103670004420003,0.00950597830200001,0.353465789642,0.352322644836
"36",36,0.360277889801,0.359528996673999,0.00502688980100002,0.00426299667400004,0.355251,0.355265999999999,0.0115630673830004,0.0102511018529995,0.365304779602,0.363791993347999
"37",37,0.368093069031,0.372262937698,0.00266606903100003,0.00685293769799999,0.365427,0.36541,0.00856407235700007,0.0119850478969998,0.370759138062,0.379115875396
"38",38,0.377998967941,0.382195108978,0.00241596794100002,0.00662810897800003,0.375583,0.375567,0.00573603024300001,0.0141020399470007,0.380414935882,0.388823217956
"39",39,0.388324145691,0.392245059036,0.00258214569100001,0.00652105903600003,0.385742,0.385724,0.00612903671299936,0.014246091095,0.390906291382,0.398766118072
"40",40,0.398512736755,0.40219079422,0.002631736755,0.00632579422000001,0.395881,0.395865,0.00626767771900039,0.0138666485290001,0.40114447351,0.40851658844
"41",41,0.408845855805,0.412281918411,0.00282485580500003,0.00627691841100003,0.406021,0.406005,0.00665506158500029,0.0137691816559994,0.41167071161,0.418558836822
"42",42,0.419359039581,0.422238871643,0.00317103958100001,0.00606687164300001,0.416188,0.416172,0.00707712117000048,0.0133930158379996,0.422530079162,0.428305743286
"43",43,0.429454958098999,0.432191023758,0.00311095809900003,0.00586302375800002,0.426343999999999,0.426328,0.00721608645599986,0.0128319841769998,0.432565916197999,0.438054047516
"44",44,0.439597984055,0.442168017731,0.00309498405500003,0.00568301773099999,0.436503,0.436485,0.00740696029700028,0.0127130596320008,0.44269296811,0.447851035462
"45",45,0.449280961593999,0.452220159882,0.00262196159400002,0.00557715988200003,0.446658999999999,0.446643,0.00711294386299927,0.0126221758269998,0.451902923188,0.457797319764
"46",46,0.459610907715,0.462582915114999,0.00279290771500001,0.00578291511500001,0.456818,0.456799999999999,0.00739074783300026,0.0133019535209999,0.46240381543,0.468365830229999
"47",47,0.469483978348,0.472285899445,0.00252897834800003,0.00531489944500002,0.466955,0.466971,0.00690106323300016,0.0126749917299999,0.472012956696,0.47760079889
"48",48,0.479726809036,0.482151982451999,0.00261480903600003,0.005024982452,0.477112,0.477126999999999,0.00744090959099997,0.0126680041039998,0.482341618072,0.487176964903999
"49",49,0.491037947052,0.492169984421,0.00376994705200001,0.00488598442100002,0.487268,0.487284,0.00888596460000085,0.0124431753849998,0.494807894104,0.497055968842
"50",50,0.50125607486,0.502144878951999,0.00382907486,0.004702878952,0.497427,0.497441999999999,0.00908609043900016,0.0111069318999992,0.50508514972,0.506847757903999
"51",51,0.511153099167,0.512270116165,0.00356609916700001,0.00466711616500004,0.507587,0.507603,0.00900822021500058,0.0110140413049996,0.514719198334,0.51693723233
"52",52,0.520241016678,0.522189015076,0.002487016678,0.00441701507600001,0.517754,0.517772,0.00797090051300042,0.0110359159089999,0.522728033356,0.526606030152
"53",53,0.536210939591,0.532186936768,0.008293939591,0.00425393676800001,0.527917,0.527933,0.0140219245149996,0.01194592009,0.544504879182,0.536440873536
"54",54,0.542737744354,0.542147784973,0.00463874435400002,0.00407178497300004,0.538099,0.538076,0.0105508075859999,0.00593684538200068,0.547376488708,0.546219569946
"55",55,0.550977865768,0.555558814392,0.00272686576800002,0.00732381439200003,0.548251,0.548235,0.00883008079499936,0.0128210700380001,0.553704731536,0.562882628784
"56",56,0.560674956329,0.565484025207999,0.00226695632900004,0.00709302520800004,0.558408,0.558390999999999,0.00511614193699994,0.0145061594399999,0.562941912658,0.572577050415999
"57",57,0.570949973526,0.572797929977,0.00238497352600003,0.00424892997699999,0.568565,0.568549,0.00546594831800007,0.012122973648,0.573334947052,0.577046859954
"58",58,0.581181022263,0.58646602095,0.00245602226300001,0.00775702095000003,0.578724999999999,0.578709,0.00838309228599954,0.0155160474240004,0.583637044526,0.5942230419
"59",59,0.591188010651,0.596400053253,0.00230701065100003,0.00753505325300002,0.588881,0.588865,0.00472198970099991,0.0152190309900007,0.593495021302,0.603935106506
"60",60,0.601461974732,0.606528919861,0.00242097473200004,0.00750691986099999,0.599041,0.599022,0.00506192147899953,0.0153409092099999,0.603882949464,0.614035839722
"61",61,0.612873725388,0.616522887877999,0.00367672538800001,0.00734288787800003,0.609197,0.609179999999999,0.00634480552700034,0.0150609131459997,0.616550450776,0.623865775755999
"62",62,0.622106853394,0.626613892258,0.002752853394,0.00727589225800002,0.619354,0.619338,0.00558396551600016,0.0137401668699999,0.624859706788,0.633889784516
"63",63,0.632016898071,0.636550831908999,0.00250489807100002,0.007055831909,0.629512,0.629494999999999,0.00540300581300013,0.0144439785149999,0.634521796142,0.643606663817999
"64",64,0.646133891693,0.646444856216,0.00646789169299999,0.00679285621600001,0.639666,0.639652,0.00958305978400065,0.0144279581449999,0.652601783386,0.653237712432
"65",65,0.652463081406,0.653681897553,0.00264008140600003,0.00387389755299999,0.649823,0.649808,0.00601822518999973,0.00754800586000004,0.655103162812,0.657555795106
"66",66,0.662859023148,0.666607129349,0.00287802314800001,0.00664312934900002,0.659981,0.659964,0.00917712559500006,0.0141440479429999,0.665737046296,0.673250258698
"67",67,0.672843169678,0.677541758102,0.002705169678,0.00742275810199999,0.670138,0.670119,0.00623604032900005,0.0146827349539995,0.675548339356,0.684964516204
"68",68,0.682946909683,0.686694823792,0.002653909683,0.00641782379200001,0.680293,0.680277,0.00540515158100008,0.0138516541140006,0.685600819366,0.693112647584
"69",69,0.693014926437,0.696523945128999,0.00256092643700001,0.00608594512900001,0.690454,0.690437999999999,0.00632010264499971,0.0135770354459996,0.695575852874,0.702609890257999
"70",70,0.702955872879,0.707599048752,0.00234587287900001,0.00700504875200003,0.70061,0.700594,0.00643192775000079,0.0145841223149998,0.705301745758,0.714604097504
"71",71,0.714272057221,0.717580049515,0.003500057221,0.00683004951499999,0.710772,0.71075,0.00667300846899976,0.0146241766359998,0.717772114442,0.72441009903
"72",72,0.724762935883,0.725036905991,0.00383193588300001,0.00412590599100004,0.720931,0.720911,0.00718288636800024,0.0107648487700006,0.728594871766,0.729162811982
"73",73,0.73415599643,0.737567932434,0.00306899643000003,0.00649793243400004,0.731087,0.73107,0.0091190904389995,0.0128049965509996,0.73722499286,0.744065864868
"74",74,0.745698155258,0.745973025925,0.00445015525800002,0.00474102592500003,0.741248,0.741232,0.00813022282399978,0.0118170294950005,0.750148310516,0.75071405185
"75",75,0.755249903136999,0.758602810776,0.00384290313700003,0.00721581077600003,0.751406999999999,0.751387,0.00927687721199932,0.0129046555180006,0.759092806274,0.765818621552
"76",76,0.765336881561,0.767469986632999,0.00379188156100002,0.00594098663300002,0.761545,0.761528999999999,0.00673407078499966,0.012220083496,0.769128763122,0.773410973266
"77",77,0.774794884613,0.776216025482,0.00309188461300003,0.00453002548200004,0.771703,0.771686,0.00732489798000013,0.010879143921,0.777886769226,0.780746050964
"78",78,0.784613059067,0.788727845047,0.002764059067,0.00685484504700001,0.781849,0.781873,0.00839703358500032,0.0139329604340004,0.787377118134,0.795582690094
